_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,minDistance
5420749,2017-06-21 16:04:53.520,CA,SK,Regina,50.45507,-104.63897,POI1,695.8800510422319
5568756,2017-06-21 05:19:06.107,CA,SK,Saskatoon,52.09942,-106.66672,POI1,485.53014992672365
5000027,2017-06-21 14:34:10.687,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
5159788,2017-06-21 14:45:02.587,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
4557911,2017-06-21 04:01:37.327,CA,AB,Calgary,50.90050,-114.09470,POI1,297.1849315950922
4794397,2017-06-21 16:18:16.373,CA,AB,Calgary,50.90992,-114.12899,POI1,296.4827970343569
5302680,2017-06-21 11:55:23.343,CA,AB,Calgary,50.92633,-113.93144,POI1,292.9797057825878
5317663,2017-06-21 10:56:04.923,CA,AB,Calgary,50.95352,-114.12735,POI1,291.6674211824077
4855729,2017-06-21 15:23:37.087,CA,AB,Calgary,50.97220,-114.06200,POI1,288.9749366377607
5054131,2017-06-21 18:37:39.020,CA,AB,Calgary,51.00423,-114.13376,POI1,286.15494664206966
5472600,2017-06-21 06:11:00.420,CA,AB,Calgary,51.01040,-114.06600,POI1,284.80117446755645
4918940,2017-06-21 16:29:18.290,CA,AB,Calgary,51.03050,-113.98190,POI1,281.8442511100004
4957727,2017-06-21 08:31:35.197,CA,AB,Calgary,51.03780,-114.08000,POI1,281.91643236504075
5474566,2017-06-21 13:11:00.413,CA,AB,Calgary,51.03780,-114.08000,POI1,281.91643236504075
4863048,2017-06-21 07:24:16.437,CA,AB,Calgary,51.03875,-113.98519,POI1,280.95981613224785
4972878,2017-06-21 09:32:35.540,CA,AB,Calgary,51.04160,-114.06800,POI1,281.38192055891176
5198330,2017-06-21 04:47:53.210,CA,AB,Calgary,51.04860,-113.96800,POI1,279.73241528330146
5177542,2017-06-21 07:46:06.630,CA,AB,Calgary,51.04860,-113.96800,POI1,279.73241528330146
5341912,2017-06-21 04:58:12.600,CA,AB,Calgary,51.08230,-113.95780,POI1,275.92725690907577
5592799,2017-06-21 14:21:07.020,CA,AB,Calgary,51.12280,-113.92341,POI1,271.1857333321057
5314669,2017-06-21 06:56:00.150,CA,AB,Calgary,51.12290,-114.18900,POI1,273.7412036307
4939185,2017-06-21 16:30:43.210,CA,AB,Calgary,51.12770,-113.95000,POI1,270.8482155140271
5473580,2017-06-21 14:11:00.357,CA,AB,Calgary,51.17260,-114.10100,POI1,267.2962649737563
4621730,2017-06-21 12:05:40.970,CA,AB,Airdrie,51.30820,-114.03980,POI1,251.7470958513494
4783206,2017-06-21 14:17:27.037,CA,AB,Airdrie,51.30820,-114.03980,POI1,251.7470958513494
5543745,2017-06-21 06:17:20.760,CA,AB,Red Deer,52.26510,-113.79400,POI1,143.98535294743456
4908619,2017-06-21 04:28:19.210,CA,AB,Red Deer,52.29052,-113.78317,POI1,141.08240786983
5605645,2017-06-21 02:22:01.413,CA,AB,Nordegg,52.48410,-116.08300,POI1,210.1262758541826
4809431,2017-06-21 18:19:49.423,CA,AB,Wetaskiwin,52.82920,-113.45100,POI1,79.78170996737576
4673389,2017-06-21 03:09:14.313,CA,AB,Beaumont,53.35450,-113.41400,POI1,21.84219179324454
4708185,2017-06-21 07:12:16.067,CA,AB,Beaumont,53.35874,-113.40559,POI1,21.512705304755897
5002110,2017-06-21 09:34:16.847,CA,AB,Edmonton,53.44993,-113.41643,POI1,11.645237102219683
4759150,2017-06-21 06:15:50.073,CA,AB,Edmonton,53.51050,-113.37000,POI1,8.619352705699855
4944046,2017-06-21 13:30:57.400,CA,AB,Edmonton,53.51290,-113.62300,POI1,9.800827771471797
5161039,2017-06-21 16:45:06.097,CA,AB,Edmonton,53.51290,-113.62300,POI1,9.800827771471797
4609676,2017-06-21 07:04:52.767,CA,AB,Edmonton,53.51810,-113.57970,POI1,6.952586645386294
5119199,2017-06-21 21:42:12.830,CA,AB,Edmonton,53.51850,-113.65790,POI1,11.790842160104141
5246439,2017-06-21 08:51:26.420,CA,AB,Edmonton,53.54180,-113.52209,POI1,2.4514952405651402
5323931,2017-06-21 01:56:24.433,CA,AB,Edmonton,53.54510,-113.51200,POI1,1.7399933600491397
4716844,2017-06-21 01:12:51.317,CA,AB,Edmonton,53.55356,-113.50282,POI1,1.3968226735682097
5194956,2017-06-21 15:47:32.993,CA,AB,Edmonton,53.58879,-113.44653,POI1,5.402135966697075
5383343,2017-06-21 03:01:18.493,CA,AB,Fort Mcmurray,56.73770,-111.43800,POI1,378.0671284349432
5275686,2017-06-21 22:53:45.243,CA,BC,Abbotsford,49.03526,-122.31636,POI1,792.1492824452674
5321054,2017-06-21 08:56:16.830,CA,BC,Maple Ridge,49.21811,-122.60136,POI1,794.109920440048
4558811,2017-06-21 09:01:44.613,CA,BC,Lazo,49.70230,-124.91000,POI1,895.8351369522288
5536052,2017-06-21 20:16:40.500,CA,BC,Vernon,50.23800,-119.27700,POI1,541.3843213889436
5590482,2017-06-21 02:20:50.917,CA,NS,Sydney,46.16120,-60.18230,POI4,258.85361319472406
4900271,2017-06-21 03:27:31.460,CA,ON,Windsor,42.29490,-83.05200,POI3,839.9126432865922
5073749,2017-06-21 01:38:56.083,CA,ON,Saint Thomas,42.77920,-81.19270,POI3,680.4414368992141
5174738,2017-06-21 06:45:59.007,CA,ON,Fort Erie,42.90520,-78.93650,POI3,517.5170553812918
4950728,2017-06-21 05:31:13.490,CA,ON,Brantford,43.17310,-80.23440,POI3,590.9939034399215
5209698,2017-06-21 14:48:30.640,CA,ON,Brantford,43.17720,-80.24800,POI3,591.7460338746565
5166926,2017-06-21 18:45:32.390,CA,ON,Brantford,43.17720,-80.24800,POI3,591.7460338746565
5337730,2017-06-21 10:57:47.333,CA,ON,Saint Catharines,43.19500,-79.28400,POI3,523.0321949045327
4648914,2017-06-21 21:07:26.880,CA,ON,Ancaster,43.26140,-79.82300,POI3,557.032504312937
4531541,2017-06-21 08:00:37.557,CA,ON,Dundas,43.26490,-79.95550,POI3,566.2548564388205
4886959,2017-06-21 13:26:16.957,CA,ON,Dundas,43.26490,-79.95550,POI3,566.2548564388205
5519657,2017-06-21 03:15:08.930,CA,ON,Burlington,43.33200,-79.80700,POI3,552.1301309860581
5051876,2017-06-21 22:37:33.950,CA,ON,Mississauga,43.55387,-79.58572,POI3,524.8749858604044
4980359,2017-06-21 10:32:54.337,CA,ON,Mississauga,43.56123,-79.71349,POI3,533.7282901850033
5158398,2017-06-21 19:44:50.557,CA,ON,Mississauga,43.57710,-79.63060,POI3,526.9571514625835
4931771,2017-06-21 12:30:22.417,CA,ON,Guelph,43.57760,-80.22010,POI3,569.8265626186267
4903267,2017-06-21 06:27:50.883,CA,ON,Mississauga,43.59162,-79.70651,POI3,531.7366273248434
5554139,2017-06-21 19:17:53.360,CA,ON,Mississauga,43.60300,-79.73700,POI3,533.3958625517857
5298175,2017-06-21 15:55:03.980,CA,ON,Etobicoke,43.60680,-79.50630,POI3,516.5181671710143
5230861,2017-06-21 07:50:27.420,CA,ON,Toronto,43.63000,-79.47700,POI3,513.2590222258714
5492695,2017-06-21 01:12:32.377,CA,ON,Toronto,43.64590,-79.38570,POI3,505.8869682142729
4854507,2017-06-21 21:23:30.793,CA,ON,Toronto,43.65630,-79.38580,POI3,505.3813886740639
5250008,2017-06-21 07:51:46.367,CA,ON,Toronto,43.66410,-79.39900,POI3,505.9516345625427
5558484,2017-06-21 15:18:08.440,CA,ON,Etobicoke,43.66510,-79.52940,POI3,515.3411471453403
5549108,2017-06-21 06:17:38.353,CA,ON,Toronto,43.66820,-79.42090,POI3,507.33415703174444
4534904,2017-06-21 20:00:52.843,CA,ON,Toronto,43.66820,-79.42090,POI3,507.33415703174444
5260638,2017-06-21 07:52:29.937,CA,ON,Toronto,43.67960,-79.43430,POI3,507.74951647996465
4942302,2017-06-21 21:30:53.620,CA,ON,Etobicoke,43.68790,-79.55700,POI3,516.2523529686001
5222622,2017-06-21 04:49:40.320,CA,ON,Mississauga,43.69106,-79.62724,POI3,521.2133631469181
5164128,2017-06-21 07:45:20.880,CA,ON,Toronto,43.70560,-79.42790,POI3,506.0317464114329
5335280,2017-06-21 01:57:33.777,CA,ON,Toronto,43.70680,-79.39910,POI3,503.88566167041256
4829496,2017-06-21 02:21:24.820,CA,ON,Brampton,43.71401,-79.70188,POI3,525.5862220880625
5524108,2017-06-21 17:15:33.230,CA,ON,Scarborough,43.72950,-79.26290,POI3,492.92601352572416
5254916,2017-06-21 08:52:12.460,CA,ON,North York,43.73020,-79.49510,POI3,509.74545344219496
4935764,2017-06-21 14:30:35.900,CA,ON,Brampton,43.74760,-79.69120,POI3,523.2583977578803
4715254,2017-06-21 09:12:48.377,CA,ON,Toronto,43.75370,-79.26590,POI3,491.97666143004574
5149829,2017-06-21 06:44:19.467,CA,ON,Scarborough,43.79800,-79.22700,POI3,487.0440041367645
5446436,2017-06-21 12:07:57.867,CA,ON,Thornhill,43.83950,-79.38310,POI3,496.5050362704423
5325515,2017-06-21 22:56:36.373,CA,ON,Markham,43.84510,-79.31750,POI3,491.45025866255617
4579962,2017-06-21 22:02:27.093,CA,ON,Oshawa,43.86590,-78.84950,POI3,456.440746383274
5110778,2017-06-21 13:41:48.710,CA,ON,Innisfil,44.34790,-79.55940,POI3,489.51382928319924
4857121,2017-06-21 00:23:45.760,CA,ON,Ottawa,45.39770,-75.75990,POI3,171.7102401746799
4873955,2017-06-21 11:25:13.763,CA,ON,Vanier,45.43550,-75.66560,POI3,164.02478128029875
5035925,2017-06-21 13:36:28.307,CA,QC,Lasalle,45.45320,-73.62512,POI3,8.897683030527554
4931866,2017-06-21 12:30:19.830,CA,QC,Montréal,45.46700,-73.64840,POI3,8.84167892291291
5111699,2017-06-21 07:41:51.570,CA,QC,Westmount,45.48730,-73.60430,POI3,4.845981107006155
5340995,2017-06-21 10:58:09.430,CA,QC,Montréal,45.50200,-73.56200,POI3,2.20574477922836
4586720,2017-06-21 10:02:55.077,CA,QC,Gatineau,45.50670,-75.62920,POI3,160.81304945539483
4873363,2017-06-21 18:25:13.730,CA,QC,Montréal,45.53320,-73.64680,POI3,6.424628803857488
5579660,2017-06-21 15:19:50.670,CA,QC,Montreal,45.53655,-73.55000,POI3,2.0769012711321357
4820678,2017-06-21 02:20:45.610,CA,QC,Laval,45.60500,-73.77980,POI3,19.056206549678475
4590612,2017-06-21 22:03:09.783,CA,QC,Sainte-Foy,46.78230,-71.28820,POI3,224.63595326060246
5313099,2017-06-21 14:55:53.843,CA,SK,Saskatoon,52.12180,-106.64500,POI1,485.9791701264439
5212416,2017-06-21 11:48:40.113,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
4860197,2017-06-21 08:24:00.910,CA,SK,Saskatoon,52.12940,-106.66900,POI1,484.14383973348106
4644485,2017-06-21 05:07:12.307,CA,AB,Medicine Hat,50.01020,-110.65300,POI1,438.8818362018911
5286512,2017-06-21 15:54:29.257,CA,AB,Calgary,50.88890,-113.99100,POI1,297.56405091724537
5047979,2017-06-21 21:37:18.377,CA,AB,Calgary,50.90830,-114.10029,POI1,296.37886851892114
4865015,2017-06-21 21:24:23.500,CA,AB,Calgary,50.95050,-113.94700,POI1,290.4176213720955
5267551,2017-06-21 05:53:03.337,CA,AB,Calgary,50.96300,-114.07300,POI1,290.09153821457033
5205150,2017-06-21 19:48:15.170,CA,AB,Calgary,50.99500,-114.08671,POI1,286.6961254726855
4688138,2017-06-21 18:10:30.703,CA,AB,Calgary,51.01040,-114.06600,POI1,284.80117446755645
5599842,2017-06-21 05:21:22.710,CA,AB,Calgary,51.02536,-114.10601,POI1,283.54446099970676
5362125,2017-06-21 03:59:31.740,CA,AB,Calgary,51.03457,-114.12068,POI1,282.68149578724405
4730092,2017-06-21 22:13:53.167,CA,AB,Calgary,51.03780,-114.08000,POI1,281.91643236504075
4633046,2017-06-21 02:06:21.197,CA,AB,Calgary,51.03922,-113.97842,POI1,280.85261540028364
5398694,2017-06-21 02:02:38.810,CA,AB,Calgary,51.05300,-114.16100,POI1,281.08911981933807
5218158,2017-06-21 18:49:13.370,CA,AB,Calgary,51.06090,-114.21833,POI1,280.88637912056566
5394704,2017-06-21 18:02:23.347,CA,AB,Calgary,51.06300,-113.88900,POI1,277.55941880999757
4599163,2017-06-21 18:03:59.607,CA,AB,Calgary,51.09150,-114.20730,POI1,277.40085519373156
4566247,2017-06-21 05:01:51.773,CA,AB,Calgary,51.14140,-114.07600,POI1,270.46982244685535
5246157,2017-06-21 10:51:27.573,CA,AB,Calgary,51.15719,-114.14679,POI1,269.49101611035405
5602799,2017-06-21 22:21:40.630,CA,AB,Red Deer,52.28950,-113.81400,POI1,141.5016088878148
4709907,2017-06-21 16:12:23.910,CA,AB,Wetaskiwin,52.83330,-113.45000,POI1,79.32783018762828
5189203,2017-06-21 06:47:02.403,CA,AB,Beaumont,53.35883,-113.40520,POI1,21.509394612192988
5331872,2017-06-21 17:57:07.413,CA,AB,Edmonton,53.41430,-113.42600,POI1,15.191137474832914
4579528,2017-06-21 22:02:23.720,CA,AB,Sherwood Park,53.50020,-113.32530,POI1,11.776632219089231
4900689,2017-06-21 09:27:33.883,CA,AB,Edmonton,53.50731,-113.58595,POI1,7.911269286904954
5023749,2017-06-21 06:35:21.913,CA,AB,Edmonton,53.51290,-113.62300,POI1,9.800827771471797
4779070,2017-06-21 17:17:11.697,CA,AB,Edmonton,53.51810,-113.57970,POI1,6.952586645386294
4901519,2017-06-21 14:27:33.743,CA,AB,Edmonton,53.53390,-113.46516,POI1,1.9264362135301911
5222324,2017-06-21 14:49:36.890,CA,AB,Edmonton,53.58500,-113.55260,POI1,6.178047693228495
5577116,2017-06-21 01:19:36.197,CA,AB,Edmonton,53.58700,-113.44100,POI1,5.418547293523865
4610831,2017-06-21 06:04:53.817,CA,AB,Edmonton,53.62400,-113.44100,POI1,9.14736932319711
5341051,2017-06-21 18:58:09.943,CA,AB,Fort Mcmurray,56.75011,-111.45192,POI1,379.0542123046907
4843385,2017-06-21 15:22:41.163,CA,BC,Richmond,49.16527,-123.12670,POI1,827.0553793001952
5606488,2017-06-21 00:22:08.357,CA,BC,North Vancouver,49.30940,-123.05700,POI1,812.9684694708213
5065463,2017-06-21 01:38:19.450,CA,BC,Kamloops,50.67480,-120.32900,POI1,565.7717424522424
4854792,2017-06-21 17:23:30.520,CA,MB,Scarth,49.71100,-100.92630,POI1,964.6308189652545
4900636,2017-06-21 08:27:33.820,CA,MB,Winnipeg,49.89300,-97.00100,POI1,1203.088456148472
5268663,2017-06-21 07:53:03.590,CA,MB,Beausejour,50.06010,-96.51590,POI1,1226.4131851802945
5570266,2017-06-21 07:19:05.870,CA,NB,Fredericton,45.95584,-66.63661,POI4,277.11724078418257
4546150,2017-06-21 08:01:29.350,CA,ON,Windsor,42.29080,-82.98700,POI3,835.4350893495222
4702528,2017-06-21 02:11:44.433,CA,ON,Stratford,43.37160,-80.97730,POI3,634.9332532824117
4744228,2017-06-21 04:14:54.997,CA,ON,Cambridge,43.39859,-80.36317,POI3,588.7746392305503
4517811,2017-06-21 12:00:00.150,CA,ON,Cambridge,43.41940,-80.32550,POI3,585.024849898433
4979845,2017-06-21 09:32:51.627,CA,ON,Waterloo,43.46340,-80.52010,POI3,597.1193042781898
4619712,2017-06-21 17:05:36.807,CA,ON,Oakville,43.49340,-79.71260,POI3,537.04263585792
5502933,2017-06-21 07:13:20.047,CA,ON,Etobicoke,43.60680,-79.50630,POI3,516.5181671710143
5388611,2017-06-21 03:01:44.307,CA,ON,Etobicoke,43.62326,-79.51941,POI3,516.6535482876035
5409799,2017-06-21 06:04:14.317,CA,ON,Toronto,43.65870,-79.39660,POI3,506.04308051916377
5044638,2017-06-21 07:37:03.197,CA,ON,Brampton,43.65944,-79.78340,POI3,534.0843022960046
4540074,2017-06-21 13:01:11.970,CA,ON,Brampton,43.66560,-79.74700,POI3,531.1401358987331
4666371,2017-06-21 08:08:39.267,CA,ON,Toronto,43.66565,-79.38744,POI3,505.0406376592469
5395464,2017-06-21 02:02:28.103,CA,ON,Toronto,43.66660,-79.38230,POI3,504.6228254576476
5356206,2017-06-21 01:59:16.907,CA,ON,Toronto,43.68910,-79.38570,POI3,503.770840779936
4769776,2017-06-21 18:16:39.453,CA,ON,Scarborough,43.69238,-79.27702,POI3,495.7574877422226
4869531,2017-06-21 21:24:49.073,CA,ON,York,43.70300,-79.51200,POI3,512.2627428390938
5033905,2017-06-21 07:36:12.810,CA,ON,Brampton,43.72860,-79.79940,POI3,532.0551851050859
4583913,2017-06-21 11:02:42.223,CA,ON,Brampton,43.76463,-79.72272,POI3,524.7945827285758
4829859,2017-06-21 19:21:28.580,CA,ON,North York,43.77860,-79.44240,POI3,503.63970866283773
4526210,2017-06-21 06:00:22.823,CA,ON,Brampton,43.77960,-79.76810,POI3,527.454772625803
4649603,2017-06-21 08:07:26.370,CA,ON,North York,43.78010,-79.34790,POI3,496.6815203575286
5382970,2017-06-21 06:01:18.100,CA,ON,North York,43.78100,-79.34830,POI3,496.668406233616
5386655,2017-06-21 17:01:34.753,CA,ON,North York,43.78700,-79.41690,POI3,501.3888714405781
5438295,2017-06-21 19:07:00.680,CA,ON,Scarborough,43.78881,-79.25150,POI3,489.2590684977516
4660455,2017-06-21 15:08:11.857,CA,ON,Toronto,43.79180,-79.23650,POI3,488.0276081147794
4569090,2017-06-21 00:01:51.907,CA,ON,Pickering,43.81060,-79.12090,POI3,478.7426972532133
4888568,2017-06-21 16:26:24.870,CA,ON,Pickering,43.82080,-79.08700,POI3,475.79811601700794
4695042,2017-06-21 06:11:07.640,CA,ON,Scarborough,43.83597,-79.22787,POI3,485.3277720379135
5510150,2017-06-21 05:14:02.560,CA,ON,Scarborough,43.83600,-79.22759,POI3,485.3059671267443
5506263,2017-06-21 06:13:38.553,CA,ON,Scarborough,43.83600,-79.22759,POI3,485.3059671267443
5222896,2017-06-21 09:49:40.670,CA,ON,Markham,43.84120,-79.32620,POI3,492.264893193671
4894725,2017-06-21 22:27:02.907,CA,ON,Richmond Hill,43.84280,-79.42390,POI3,499.34371930108534
4636573,2017-06-21 18:06:42.090,CA,ON,Ajax,43.86660,-79.05315,POI3,471.1763990931423
4783695,2017-06-21 17:17:30.977,CA,ON,Markham,43.87350,-79.33350,POI3,491.33141899906036
5149215,2017-06-21 11:44:13.057,CA,ON,Richmond Hill,43.89390,-79.43750,POI3,498.05995647374664
4984683,2017-06-21 20:33:14.617,CA,ON,Barrie,44.33030,-79.72680,POI3,502.80329334529085
4554758,2017-06-21 10:01:34.693,CA,ON,Owen Sound,44.56420,-80.94280,POI3,589.2345957066507
5053681,2017-06-21 18:37:40.220,CA,ON,Kanata,45.29750,-75.91990,POI3,185.48339966406908
5543456,2017-06-21 12:17:19.527,CA,ON,Ottawa,45.41640,-75.67900,POI3,165.23274929471484
5121482,2017-06-21 07:42:21.917,CA,ON,Orléans,45.48100,-75.55130,POI3,154.8345267707459
4785051,2017-06-21 07:17:31.110,CA,ON,Pembroke,45.82700,-77.11160,POI3,277.625018432216
4894714,2017-06-21 11:27:02.647,CA,ON,Elliot Lake,46.37840,-82.65110,POI3,708.6370600242678
5152082,2017-06-21 21:44:21.217,CA,ON,Sault Ste Marie,46.50610,-84.30854,POI3,836.3573163793062
5119622,2017-06-21 14:42:16.240,CA,ON,Sudbury,46.52130,-80.94700,POI3,580.5949448825136
4810181,2017-06-21 17:19:51.770,CA,QC,Saint-Laurent,45.50376,-73.68476,POI3,9.46582957289689
4973639,2017-06-21 13:32:34.903,CA,QC,Montréal,45.53780,-73.69410,POI3,10.140589428105786
5339219,2017-06-21 01:57:55.980,CA,QC,Beloeil,45.56500,-73.19130,POI3,29.587656386806547
5501394,2017-06-21 21:13:16.437,CA,SK,Saskatoon,52.11490,-106.64200,POI1,486.4540028022786
5031028,2017-06-21 11:36:03.880,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
5507177,2017-06-21 10:13:42.953,CA,SK,Saskatoon,52.14630,-106.70210,POI1,481.35058473429666
5300164,2017-06-21 11:55:14.397,CA,AB,Lethbridge,49.67568,-112.90610,POI1,432.3672499875556
5452384,2017-06-21 18:08:57.917,CA,AB,Calgary,50.88370,-114.03260,POI1,298.4791540114426
4599435,2017-06-21 01:04:04.313,CA,AB,Calgary,50.88890,-113.99100,POI1,297.56405091724537
4526821,2017-06-21 01:00:21.630,CA,AB,Calgary,50.97220,-114.06200,POI1,288.9749366377607
5589699,2017-06-21 05:20:49.943,CA,AB,Calgary,50.97220,-114.06200,POI1,288.9749366377607
5605966,2017-06-21 10:22:07.310,CA,AB,Calgary,50.97220,-114.06200,POI1,288.9749366377607
5394810,2017-06-21 18:02:25.020,CA,AB,Calgary,50.98190,-114.10040,POI1,288.27291095251326
5614760,2017-06-21 08:23:01.793,CA,AB,Calgary,51.02093,-114.10621,POI1,284.0340584434303
5288752,2017-06-21 17:54:32.880,CA,AB,Calgary,51.02212,-114.13108,POI1,284.1594187191899
5130960,2017-06-21 18:43:03.267,CA,AB,Calgary,51.02420,-114.10040,POI1,283.61564547514826
4957581,2017-06-21 04:31:35.047,CA,AB,Calgary,51.03780,-114.08000,POI1,281.91643236504075
4535967,2017-06-21 11:01:00.950,CA,AB,Calgary,51.03780,-114.08000,POI1,281.91643236504075
5325217,2017-06-21 21:56:34.037,CA,AB,Calgary,51.09150,-114.20730,POI1,277.40085519373156
5081233,2017-06-21 19:39:27.733,CA,AB,Calgary,51.13870,-114.20150,POI1,272.1598572556388
5462316,2017-06-21 06:09:56.490,CA,AB,Innisfail,52.02690,-113.95070,POI1,171.85709346958708
5069100,2017-06-21 09:38:39.080,CA,AB,Red Deer,52.24600,-113.79100,POI1,146.06041482907784
5603956,2017-06-21 04:21:47.153,CA,AB,Nordegg,52.48410,-116.08300,POI1,210.1262758541826
5442056,2017-06-21 07:07:23.103,CA,AB,Ponoka,52.67680,-113.58150,POI1,96.91068272470079
4541506,2017-06-21 21:01:20.693,CA,AB,Beaumont,53.35010,-113.41870,POI1,22.25598439311375
5171318,2017-06-21 17:45:44.123,CA,AB,Edmonton,53.42490,-113.59500,POI1,15.304822937669094
5149611,2017-06-21 00:44:16.027,CA,AB,Edmonton,53.43780,-113.41000,POI1,13.054004585910942
5487641,2017-06-21 08:11:57.397,CA,AB,Edmonton,53.44714,-113.55810,POI1,12.010506253875342
4971931,2017-06-21 03:32:29.300,CA,AB,Edmonton,53.45640,-113.52100,POI1,10.25375126348721
4868314,2017-06-21 20:24:41.323,CA,AB,Edmonton,53.45640,-113.52100,POI1,10.25375126348721
5248910,2017-06-21 01:51:37.227,CA,AB,Edmonton,53.46350,-113.37850,POI1,11.613510581314154
5025764,2017-06-21 19:35:36.137,CA,AB,Edmonton,53.51410,-113.60100,POI1,8.414206375553144
5028443,2017-06-21 08:35:51.373,CA,AB,Edmonton,53.51510,-113.50580,POI1,3.7014873637896835
5163008,2017-06-21 09:45:15.067,CA,AB,Sherwood Park,53.51670,-113.31670,POI1,11.64606752765459
4696375,2017-06-21 13:11:15.983,CA,AB,Edmonton,53.54510,-113.51200,POI1,1.7399933600491397
4679909,2017-06-21 15:09:43.580,CA,AB,Edmonton,53.55000,-113.50000,POI1,1.034714964066167
4714002,2017-06-21 04:12:40.540,CA,AB,Sherwood Park,53.55970,-113.26900,POI1,14.400536623393595
5428827,2017-06-21 11:05:58.867,CA,AB,Edmonton,53.56040,-113.44700,POI1,3.0095425427282434
5329988,2017-06-21 11:57:02.100,CA,AB,Edmonton,53.58700,-113.44100,POI1,5.418547293523865
5499126,2017-06-21 06:13:07.993,CA,AB,Edmonton,53.59445,-113.54629,POI1,6.696361768068782
4811689,2017-06-21 08:19:58.670,CA,AB,Edmonton,53.62880,-113.47600,POI1,9.213697251218397
5529505,2017-06-21 16:16:03.290,CA,AB,Wabasca,55.93980,-113.83400,POI1,267.1798177838875
4587452,2017-06-21 19:02:59.317,CA,AB,Fort Mcmurray,56.67640,-111.33430,POI1,374.0677848458135
5466588,2017-06-21 22:10:19.160,CA,BC,Victoria,48.42647,-123.36349,POI1,894.5188520362385
4742259,2017-06-21 02:14:44.587,CA,BC,Abbotsford,49.05617,-122.38406,POI1,794.2191964359146
5235919,2017-06-21 11:50:46.643,CA,BC,Delta,49.09340,-123.05800,POI1,828.369522920949
4925081,2017-06-21 07:29:49.570,CA,BC,Vancouver,49.24499,-123.11501,POI1,820.7574189951525
5027193,2017-06-21 21:35:44.830,CA,BC,North Vancouver,49.32863,-123.12047,POI1,815.2054181837264
4895877,2017-06-21 17:27:05.747,CA,MB,Winnipeg,49.81360,-97.07590,POI1,1202.1786119886794
5524446,2017-06-21 09:15:33.450,CA,MB,The Pas,53.81373,-101.24459,POI1,806.0054107583502
5385648,2017-06-21 18:01:23.133,CA,NB,Fredericton,45.97843,-66.61679,POI4,276.3438240586937
4646741,2017-06-21 00:07:16.970,CA,NB,Dieppe,46.10001,-64.76185,POI4,153.63768578746243
4805610,2017-06-21 13:19:17.697,CA,NB,Moncton,46.10249,-64.77277,POI4,154.46741838780935
4768019,2017-06-21 17:16:39.163,CA,NS,Maitland,45.32040,-63.50190,POI4,23.599432961251424
4645430,2017-06-21 10:07:11.960,CA,ON,London,42.97573,-81.31872,POI3,679.1340905822503
5551515,2017-06-21 17:17:49.163,CA,ON,Welland,42.98720,-79.28010,POI3,535.2481067441962
5368743,2017-06-21 08:00:02.487,CA,ON,Niagara Falls,43.07780,-79.08980,POI3,516.7843353800315
5418405,2017-06-21 15:04:41.033,CA,ON,Saint Catharines,43.13500,-79.24300,POI3,523.7496675627249
